Path,L1Path,L1Prescale(5e33),Steam L1path,Steam L1Prescale,WBM hltPrescale(5e33),Steam hltPrescale,,Data Rate (Hz),,,Steam Rate (Hz),,,Steam Rate hltPrescaled(Hz),,,Bias(data-steam)
HLT_VBF_DisplacedJet40_TightID_DisplacedTrack,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,1,1,0.79,+/-,0.00,0.70,+/-,0.12,0.70,+/-,0.12,12.01%,+/-,13.10%
HLT_PFJet60,L1_SingleJet36,7000,L1_SingleJet36, 7000,12,12,0.78,+/-,0.00,9.67,+/-,0.44,0.81,+/-,0.04,3.28%,+/-,4.42%
HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.78,+/-,0.00,0.84,+/-,0.13,0.84,+/-,0.13,6.98%,+/-,14.36%
HLT_Ele10_CaloIdM_TrackIdM_CentralPFJet30_BTagCSV0p54PF,,,L1_Jet32_MuOpen_EG10_MuEGNotWdPhi3_JetMuWdPhi1, 60,1,1,0.77,+/-,0.00,0.80,+/-,0.13,0.80,+/-,0.13,2.88%,+/-,15.37%
HLT_Photon165_R9Id90_HE10_IsoM,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40 OR L1_SingleJet200, -1||1|1,1,1,0.76,+/-,0.00,0.76,+/-,0.12,0.76,+/-,0.12,0.36%,+/-,16.12%
HLT_Photon36_R9Id90_HE10_IsoM,L1_SingleEG25,1,L1_SingleEG25, 1,480,480,0.75,+/-,0.00,244.75,+/-,2.21,0.51,+/-,0.00,32.24%,+/-,0.71%
HLT_Rsq0p25,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200 OR L1_DoubleJetC84 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC60, 1|1|1|1|1|1|1|1|1|1|1|1,1,1,0.75,+/-,0.00,0.78,+/-,0.12,0.78,+/-,0.12,3.31%,+/-,15.49%
HLT_PFMET120_BTagCSV0p72,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,L1_ETM50 OR L1_ETM60 OR L1_ETM70, 1|1|1,1,1,0.74,+/-,0.00,0.80,+/-,0.13,0.80,+/-,0.13,7.38%,+/-,14.66%
HLT_Mu20_Mu10_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,14,14,0.72,+/-,0.00,8.14,+/-,0.40,0.58,+/-,0.03,19.82%,+/-,3.23%
HLT_DiPFJetAve60_HFJEC,L1_SingleJet36,7000,L1_SingleJet36, 7000,1,1,0.72,+/-,0.00,0.64,+/-,0.11,0.64,+/-,0.11,11.87%,+/-,13.74%
HLT_Photon30_R9Id90_HE10_IsoM,L1_SingleEG25,1,L1_SingleEG25, 1,960,960,0.71,+/-,0.00,466.57,+/-,3.05,0.49,+/-,0.00,31.68%,+/-,0.66%
HLT_Mu15_IsoVVVL_BTagCSV0p72_PFHT400,L1_SingleMuOpen,262139,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,3,3,0.70,+/-,0.00,1.45,+/-,0.17,0.48,+/-,0.06,30.46%,+/-,5.69%
HLT_DiMu9_Ele9_CaloIdL_TrackIdL,L1_DoubleMu7_EG7,1,L1_DoubleMu7_EG7, 1,1,1,0.69,+/-,0.00,0.64,+/-,0.11,0.64,+/-,0.11,7.77%,+/-,15.05%
HLT_L2Mu10_NoVertex_NoBPTX3BX_NoHalo,L1_SingleMuOpen OR L1_SingleMuOpen_NotBptxOR,262139 | 1,L1_SingleMuOpen_NotBptxOR, 1,70,70,0.68,+/-,0.00,37.77,+/-,0.87,0.54,+/-,0.01,20.31%,+/-,1.58%
HLT_Mu7p5_L2Mu2_Jpsi,L1_DoubleMu0,150,L1_DoubleMu0, 150,1,1,0.67,+/-,0.00,0.82,+/-,0.13,0.82,+/-,0.13,17.47%,+/-,12.90%
HLT_Mu17_Mu8,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,35,35,0.66,+/-,0.00,18.62,+/-,0.61,0.53,+/-,0.02,19.79%,+/-,2.19%
HLT_Ele12_CaloIdM_TrackIdM_PFJet30,L1_SingleEG10 OR L1_SingleEG15,10000 | 12000,L1_SingleEG15 OR L1_SingleEG10, 12000|10000,1,1,0.65,+/-,0.00,176.85,+/-,1.88,176.85,+/-,1.88,99.63%,+/-,0.00%
HLT_Mu38NoFiltersNoVtx_Photon38_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.65,+/-,0.00,0.82,+/-,0.13,0.82,+/-,0.13,19.74%,+/-,12.54%
HLT_PFHT650_4JetPt50,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175, 1|1,24,24,0.65,+/-,0.00,13.07,+/-,0.51,0.54,+/-,0.02,16.55%,+/-,2.79%
HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_VBF,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.65,+/-,0.00,0.60,+/-,0.11,0.60,+/-,0.11,7.64%,+/-,15.59%
HLT_Photon36,L1_SingleEG25,1,L1_SingleEG25, 1,3000,3000,0.64,+/-,0.00,1418.93,+/-,5.31,0.47,+/-,0.00,26.62%,+/-,0.65%
HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Tight,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.63,+/-,0.00,0.58,+/-,0.11,0.58,+/-,0.11,8.88%,+/-,15.43%
HLT_Mu7p5_Track7_Jpsi,L1_SingleMu7 OR L1_SingleMu5,125 | 262139,L1_SingleMu5 OR L1_SingleMu7, 262139|125,1,1,0.63,+/-,0.00,0.52,+/-,0.10,0.52,+/-,0.10,17.95%,+/-,13.22%
HLT_HT200,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,7100,7100,0.62,+/-,0.00,3313.89,+/-,8.12,0.47,+/-,0.00,25.21%,+/-,0.64%
HLT_HT350_DisplacedDijet40_DisplacedTrack,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,1,1,0.62,+/-,0.00,0.68,+/-,0.12,0.68,+/-,0.12,8.00%,+/-,15.79%
HLT_JetE70_NoBPTX3BX_NoHalo,L1_SingleJetC32_NotBptxOR,1,L1_SingleJetC32_NotBptxOR, 1,1,1,0.61,+/-,0.00,0.58,+/-,0.11,0.58,+/-,0.11,5.99%,+/-,16.42%
HLT_DiPFJetAve100_HFJEC,L1_SingleJet68,750,L1_SingleJet68, 750,1,1,0.61,+/-,0.00,0.68,+/-,0.12,0.68,+/-,0.12,9.70%,+/-,15.50%
HLT_IsoMu17_eta2p1_MediumIsoPFTau35_Trk1_eta2p1_Reg,L1_Mu16er_IsoTau28er,1,L1_Mu16er_IsoTau28er OR L1_Mu16er_IsoTau32er OR L1_Mu16er_TauJet20er, 1|1|1,1,1,0.61,+/-,0.00,0.70,+/-,0.12,0.70,+/-,0.12,12.33%,+/-,14.83%
HLT_PFMET120_Mu5,L1_SingleMuOpen,262139,L1_Mu0er_ETM40 OR L1_Mu0er_ETM55, 1|1,1,1,0.60,+/-,0.00,0.58,+/-,0.11,0.58,+/-,0.11,4.59%,+/-,16.91%
HLT_PFHT200_PFAlphaT0p51,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200 OR L1_HTT250 OR L1_ETM40 OR L1_ETM50 OR L1_ETM60 OR L1_ETM70 OR L1_ETM100, 1|1|1|1|1|5000|1|1|1|1,175,175,0.60,+/-,0.00,105.30,+/-,1.45,0.60,+/-,0.01,0.71%,+/-,1.51%
HLT_Photon120,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,50,50,0.59,+/-,0.00,20.71,+/-,0.64,0.41,+/-,0.01,29.90%,+/-,1.65%
HLT_Photon30,L1_SingleEG25,1,L1_SingleEG25, 1,6000,6000,0.58,+/-,0.00,2565.79,+/-,7.14,0.43,+/-,0.00,26.56%,+/-,0.67%
HLT_Mu15_IsoVVVL_PFHT600,L1_SingleMuOpen,262139,L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175, 1|1|1|1,1,1,0.58,+/-,0.00,0.52,+/-,0.10,0.52,+/-,0.10,11.04%,+/-,15.54%
HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL,L1_TripleEG_14_10_8,1,L1_TripleEG_14_10_8, 1,1,1,0.58,+/-,0.00,0.60,+/-,0.11,0.60,+/-,0.11,3.38%,+/-,17.65%
HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight,L1_ETM70,1,L1_ETM70 OR L1_DoubleJetC56_ETM60 OR L1_ETM60 OR L1_ETM50, 1|1|1|1,17,17,0.57,+/-,0.00,7.64,+/-,0.39,0.45,+/-,0.02,21.08%,+/-,3.25%
HLT_Mu17_TkMu8_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,35,35,0.56,+/-,0.00,15.81,+/-,0.56,0.45,+/-,0.02,19.68%,+/-,2.38%
HLT_HT325,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,1400,1400,0.56,+/-,0.00,596.54,+/-,3.44,0.43,+/-,0.00,24.01%,+/-,0.74%
HLT_IsoMu17_eta2p1_MediumIsoPFTau40_Trk1_eta2p1_Reg,L1_Mu16er_IsoTau28er,1,L1_Mu16er_IsoTau28er OR L1_Mu16er_IsoTau32er OR L1_Mu16er_TauJet20er, 1|1|1,1,1,0.55,+/-,0.00,0.64,+/-,0.11,0.64,+/-,0.11,14.03%,+/-,15.21%
HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30,L1_SingleEG20,1,L1_SingleEG20, 10,1600,1600,0.54,+/-,0.00,651.56,+/-,3.60,0.41,+/-,0.00,24.84%,+/-,0.74%
HLT_Ele8_CaloIdM_TrackIdM_PFJet30,L1_SingleEG5 OR L1_SingleEG10,1 | 10000,L1_SingleEG10 OR L1_SingleEG5, 10000|262139,1,1,0.54,+/-,0.00,0.72,+/-,0.12,0.72,+/-,0.12,24.72%,+/-,12.56%
HLT_PFHT400_SixJet30,L1_HTT175,1,L1_HTT175, 1,50,50,0.53,+/-,0.00,20.98,+/-,0.65,0.42,+/-,0.01,21.48%,+/-,2.02%
HLT_Mu3er_PFHT140_PFMET125,L1_Mu0er_ETM40 OR L1_Mu0er_ETM55,1 | 1,L1_Mu0er_ETM40 OR L1_Mu0er_ETM55, 1|1,1,1,0.53,+/-,0.00,0.48,+/-,0.10,0.48,+/-,0.10,9.22%,+/-,16.84%
HLT_DoublePhoton85,L1_SingleEG35 OR L1_SingleEG40,1 | 1,L1_SingleEG35 OR L1_SingleEG40 OR L1_SingleJet200, 1|1|1,1,1,0.53,+/-,0.00,0.46,+/-,0.10,0.46,+/-,0.10,12.87%,+/-,15.85%
HLT_Mu7p5_L2Mu2_Upsilon,L1_DoubleMu0,150,L1_DoubleMu0, 150,1,1,0.52,+/-,0.00,0.50,+/-,0.10,0.50,+/-,0.10,4.88%,+/-,18.11%
HLT_HT425,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,530,530,0.52,+/-,0.00,203.62,+/-,2.01,0.38,+/-,0.00,26.32%,+/-,0.87%
HLT_HT275,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,2800,2800,0.52,+/-,0.00,1106.02,+/-,4.69,0.40,+/-,0.00,24.10%,+/-,0.73%
HLT_Mu7p5_Track2_Upsilon,L1_SingleMu7 OR L1_SingleMu5,125 | 262139,L1_SingleMu5 OR L1_SingleMu7, 262139|125,1,1,0.51,+/-,0.00,0.44,+/-,0.09,0.44,+/-,0.09,13.83%,+/-,15.85%
HLT_Mu17_Mu8_DZ,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,35,35,0.50,+/-,0.00,14.36,+/-,0.53,0.41,+/-,0.02,18.70%,+/-,2.56%
HLT_Photon50,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,1000,1000,0.49,+/-,0.00,460.41,+/-,3.03,0.46,+/-,0.00,6.65%,+/-,0.91%
HLT_Mu33NoFiltersNoVtxDisplaced_Photon33_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.49,+/-,0.00,0.56,+/-,0.11,0.56,+/-,0.11,11.97%,+/-,16.65%
HLT_QuadPFJet_VBF,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_TripleJet_84_68_48_VBF OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_DoubleJetC84, 1|1|1|1|1|1|1|1,900,900,0.49,+/-,0.00,324.04,+/-,2.54,0.36,+/-,0.00,26.30%,+/-,0.83%
HLT_Mu8_DiEle12_CaloIdL_TrackIdL,L1_Mu6_DoubleEG10,1,L1_Mu6_DoubleEG10, 1,1,1,0.47,+/-,0.00,0.46,+/-,0.10,0.46,+/-,0.10,1.70%,+/-,20.16%
HLT_RsqMR270_Rsq0p09_MR200_4jet,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT175 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_QuadJetC60, 1|1|1|1|1|1,1,1,0.46,+/-,0.00,0.34,+/-,0.08,0.34,+/-,0.08,26.87%,+/-,12.99%
HLT_Mu42NoFiltersNoVtx_Photon42_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,1,1,0.46,+/-,0.00,0.56,+/-,0.11,0.56,+/-,0.11,17.84%,+/-,15.54%
HLT_HT575,L1_HTT125 OR L1_HTT150,1 | 1,L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1|1,170,170,0.45,+/-,0.00,56.05,+/-,1.06,0.33,+/-,0.01,26.91%,+/-,1.25%
HLT_MET75_IsoTrk50,L1_ETM60 OR L1_ETM70,1 | 1,L1_ETM60 OR L1_ETM70, 1|1,1,1,0.43,+/-,0.00,0.38,+/-,0.09,0.38,+/-,0.09,11.69%,+/-,17.91%
HLT_Rsq0p30,L1_HTT100 OR L1_HTT75,1 | 1,L1_HTT75 OR L1_HTT100 OR L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200 OR L1_DoubleJetC84 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC60, 1|1|1|1|1|1|1|1|1|1|1|1,1,1,0.40,+/-,0.00,0.34,+/-,0.08,0.34,+/-,0.08,15.48%,+/-,17.34%
HLT_Mu28NoFiltersNoVtx_DisplacedJet40_Loose,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,50,50,0.40,+/-,0.00,15.28,+/-,0.55,0.31,+/-,0.01,23.50%,+/-,2.25%
HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL,L1_Mu5_EG20,1,L1_Mu5_EG20, 1,14,14,0.39,+/-,0.00,4.59,+/-,0.30,0.33,+/-,0.02,15.37%,+/-,4.78%
HLT_Mu28NoFiltersNoVtx_CentralCaloJet40,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,200,200,0.36,+/-,0.00,56.97,+/-,1.06,0.28,+/-,0.01,21.90%,+/-,1.40%
HLT_Photon90,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,250,250,0.34,+/-,0.00,58.28,+/-,1.08,0.23,+/-,0.00,32.41%,+/-,1.19%
HLT_TrkMu15_DoubleTrkMu5NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.34,+/-,0.00,0.46,+/-,0.10,0.46,+/-,0.10,24.75%,+/-,15.70%
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_PFMET40,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.34,+/-,0.00,0.30,+/-,0.08,0.30,+/-,0.08,12.80%,+/-,19.65%
HLT_Photon75,L1_SingleEG25 OR L1_SingleEG40,1 | 1,L1_SingleEg25 OR L1_SingleEG40, -1||1,500,500,0.34,+/-,0.00,115.39,+/-,1.51,0.23,+/-,0.00,32.18%,+/-,1.04%
HLT_DiPFJetAve80,L1_SingleJet52,4000,L1_SingleJet52, 4000,7,7,0.34,+/-,0.00,2.49,+/-,0.22,0.36,+/-,0.03,5.60%,+/-,8.48%
HLT_DiPFJetAve80_HFJEC,L1_SingleJet52,4000,L1_SingleJet52, 4000,1,1,0.32,+/-,0.00,0.26,+/-,0.07,0.26,+/-,0.07,19.46%,+/-,18.01%
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.30,+/-,0.00,0.46,+/-,0.10,0.46,+/-,0.10,34.08%,+/-,13.76%
HLT_MET90_IsoTrk50,L1_ETM60 OR L1_ETM70,1 | 1,L1_ETM60 OR L1_ETM70, 1|1,1,1,0.29,+/-,0.00,0.18,+/-,0.06,0.18,+/-,0.06,37.92%,+/-,12.88%
HLT_Mu7p5_Track3p5_Upsilon,L1_SingleMu7 OR L1_SingleMu5,125 | 262139,L1_SingleMu5 OR L1_SingleMu7, 262139|125,1,1,0.27,+/-,0.00,0.26,+/-,0.07,0.26,+/-,0.07,4.07%,+/-,25.54%
HLT_Photon120_R9Id90_HE10_Iso40_EBOnly_VBF,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.27,+/-,0.00,0.28,+/-,0.07,0.28,+/-,0.07,3.24%,+/-,25.88%
HLT_HT650_DisplacedDijet80_Inclusive,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.27,+/-,0.00,0.34,+/-,0.08,0.34,+/-,0.08,21.60%,+/-,19.03%
HLT_Photon26_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon16_AND_HE10_R9Id65_Eta2_Mass60,L1_SingleEG35 OR L1_SingleEG40,1 | 1,L1_SingleEG40 OR L1_SingleEG35 OR L1_DoubleEG_22_10 OR L1_DoubleEG_15_10, 1|1|1|1,100,100,0.24,+/-,0.00,17.76,+/-,0.59,0.18,+/-,0.01,24.72%,+/-,2.15%
HLT_DiPFJetAve300_HFJEC,L1_SingleJet176,1,L1_SingleJet176, 1,1,1,0.23,+/-,0.00,0.22,+/-,0.07,0.22,+/-,0.07,5.66%,+/-,26.86%
HLT_DoubleMu23NoFiltersNoVtxDisplaced,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.23,+/-,0.00,0.20,+/-,0.06,0.20,+/-,0.06,13.22%,+/-,23.84%
HLT_HT350_DisplacedDijet80_DisplacedTrack,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.20,+/-,0.00,0.22,+/-,0.07,0.22,+/-,0.07,8.82%,+/-,27.51%
HLT_DiPFJet40_DEta3p5_MJJ600_PFMETNoMu140,L1_ETM60 OR L1_ETM70,1 | 1,L1_ETM60 OR L1_ETM70, 1|1,1,1,0.19,+/-,0.00,0.34,+/-,0.08,0.34,+/-,0.08,43.34%,+/-,13.76%
HLT_DoubleMu18NoFiltersNoVtx,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,35,35,0.19,+/-,0.00,5.83,+/-,0.34,0.17,+/-,0.01,11.60%,+/-,4.71%
HLT_ECALHT800,L1_HTT175 OR L1_ETM70,1 | 1,L1_HTT175 OR L1_ETM70, 1|1,1,1,0.17,+/-,0.00,0.24,+/-,0.07,0.24,+/-,0.07,27.83%,+/-,20.85%
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60,L1_Mu6_HTT100,1,L1_Mu6_HTT100, 1,1,1,0.15,+/-,0.00,0.20,+/-,0.06,0.20,+/-,0.06,24.21%,+/-,23.99%
HLT_HT750_DisplacedDijet80_Inclusive,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.13,+/-,0.00,0.16,+/-,0.06,0.16,+/-,0.06,17.57%,+/-,29.16%
HLT_HT350_DisplacedDijet80_Tight_DisplacedTrack,L1_HTT175 OR L1_HTT150,1 | 1,L1_HTT150 OR L1_HTT175 OR L1_HTT200, 1|1|1,1,1,0.11,+/-,0.00,0.08,+/-,0.04,0.08,+/-,0.04,26.95%,+/-,26.72%
HLT_GlobalRunHPDNoise,L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR, 10,3500,3500,0.10,+/-,0.00,328.47,+/-,2.56,0.09,+/-,0.00,3.15%,+/-,1.75%
HLT_DiPFJet40_DEta3p5_MJJ600_PFMETNoMu80,L1_ETM50,1,L1_ETM50, 1,60,60,0.10,+/-,0.00,4.36,+/-,0.29,0.07,+/-,0.00,23.93%,+/-,4.22%
HLT_DoubleMu28NoFiltersNoVtxDisplaced,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,1,1,0.09,+/-,0.00,0.12,+/-,0.05,0.12,+/-,0.05,23.12%,+/-,31.41%
HLT_JetE30_NoBPTX3BX_NoHalo,L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR, 10,1,1,0.08,+/-,0.00,0.04,+/-,0.03,0.04,+/-,0.03,51.56%,+/-,16.68%
HLT_HT2000,L1_HTT175,1,L1_HTT175, 1,1,1,0.08,+/-,0.00,0.08,+/-,0.04,0.08,+/-,0.04,4.32%,+/-,47.87%
HLT_Mu300,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.07,+/-,0.00,0.08,+/-,0.04,0.08,+/-,0.04,12.34%,+/-,43.86%
HLT_Activity_Ecal_SC7,L1_ZeroBias,7591,L1_ZeroBias, 10000,2000,2000,0.07,+/-,0.00,100.55,+/-,1.41,0.05,+/-,0.00,24.11%,+/-,2.10%
HLT_QuadMuon0_Dimuon0_Jpsi,L1_QuadMu0,1,L1_QuadMu0, 1,1,1,0.06,+/-,0.00,0.02,+/-,0.02,0.02,+/-,0.02,68.49%,+/-,10.12%
HLT_Mu7p5_Track7_Upsilon,L1_SingleMu7 OR L1_SingleMu5,125 | 262139,L1_SingleMu5 OR L1_SingleMu7, 262139|125,1,1,0.06,+/-,0.00,0.10,+/-,0.04,0.10,+/-,0.04,37.03%,+/-,28.19%
HLT_Mu350,L1_SingleMu16 OR L1_SingleMu25,1 | 1,L1_SingleMu16 OR L1_SingleMu25, 1|1,1,1,0.06,+/-,0.00,0.06,+/-,0.03,0.06,+/-,0.03,5.11%,+/-,54.82%
HLT_L2DoubleMu23_NoVertex,L1_DoubleMu_10_3p5,1,L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5, 1|1,70,70,0.06,+/-,0.00,3.28,+/-,0.26,0.05,+/-,0.00,15.38%,+/-,5.95%
HLT_QuadMuon0_Dimuon0_Upsilon,L1_QuadMu0,1,L1_QuadMu0, 1,1,1,0.05,+/-,0.00,0.02,+/-,0.02,0.02,+/-,0.02,63.02%,+/-,13.84%
HLT_MET60_IsoTrk35_Loose,L1_ETM50 OR L1_ETM60 OR L1_ETM70,1 | 1 | 1,L1_ETM50 OR L1_ETM60 OR L1_ETM70, 1|1|1,170,170,0.05,+/-,0.00,6.01,+/-,0.35,0.04,+/-,0.00,29.85%,+/-,3.61%
HLT_Photon500,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.04,+/-,0.00,0.02,+/-,0.02,0.02,+/-,0.02,43.91%,+/-,31.58%
HLT_Mu12_Photon25_CaloIdL_L1ISO,L1_Mu5_IsoEG18,1,L1_Mu5_IsoEG18, 1,350,350,0.03,+/-,0.00,9.09,+/-,0.43,0.03,+/-,0.00,13.43%,+/-,4.48%
HLT_HT2500,L1_HTT175,1,L1_HTT175, 1,1,1,0.02,+/-,0.00,0.02,+/-,0.02,0.02,+/-,0.02,0.55%,+/-,98.97%
HLT_Photon600,L1_SingleEG40,1,L1_SingleEG40, 1,1,1,0.01,+/-,0.00,0.00,+/-,0.00,0.00,+/-,0.00,100.00%,+/-,4.62%
HLT_Mu12_Photon25_CaloIdL,L1_Mu5_EG20 OR L1_Mu20_EG10,1 | 1,L1_Mu5_EG20 OR L1_Mu20_EG10, 1|1,3500,3500,0.01,+/-,0.00,16.69,+/-,0.58,0.00,+/-,0.00,52.32%,+/-,6.49%
HLT_JetE30_NoBPTX,L1_SingleJetC20_NotBptxOR,100,L1_SingleJetC20_NotBptxOR, 10,42,42,0.01,+/-,0.00,0.16,+/-,0.06,0.00,+/-,0.00,46.19%,+/-,11.93%
HLT_PixelTracks_Multiplicity110ForEndOfFill,L1_ETT40,1,L1_ETT40, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_AK4CaloJet80,L1_SingleJet36,7000,L1_SingleJet36, 7000,0,0,0.00,+/-,0.00,2.76,+/-,0.23,-2.76,+/-,-0.23,0.00%,+/-,0.00%
HLT_HIL2Mu3BPTX,L1_SingleMuOpen,262139,L1_SingleMuOpen, 262139,0,0,0.00,+/-,0.00,1.17,+/-,0.15,-1.17,+/-,-0.15,0.00%,+/-,0.00%
HLT_AK4CaloJet30,L1_ZeroBias,7591,L1_ZeroBias, 10000,0,0,0.00,+/-,0.00,93.57,+/-,1.36,-93.57,+/-,-1.36,0.00%,+/-,0.00%
HLT_PixelTracks_Multiplicity135ForEndOfFill,L1_ETT40,1,L1_ETT40, 262139,0,0,0.00,+/-,0.00,0.00,+/-,0.00,-0.00,+/-,-0.00,0.00%,+/-,0.00%
HLT_VBF_DisplacedJet40_VVTightID_Hadronic,L1_TripleJet_92_76_64_VBF,1,L1_TripleJet_92_76_64_VBF OR L1_HTT175, 1|1,0,0,0.00,+/-,0.00,1.13,+/-,0.15,-1.13,+/-,-0.15,0.00%,+/-,0.00%
HLT_AK4PFJet80,L1_SingleJet36,7000,L1_SingleJet36, 7000,0,0,0.00,+/-,0.00,3.12,+/-,0.25,-3.12,+/-,-0.25,0.00%,+/-,0.00%
HLT_AK4PFJet100,L1_SingleJet36,7000,L1_SingleJet36, 7000,0,0,0.00,+/-,0.00,1.03,+/-,0.14,-1.03,+/-,-0.14,0.00%,+/-,0.00%
